lat,lng,population
41.8674,-87.9019,8081
41.3358,-89.2034,5262
41.8373,-87.6861,8639278
41.9299,-88.7478,67501
42.2311,-88.6156,7525
42.1961,-87.9179,7262
41.6291,-87.6858,5929
38.011,-88.9179,7671
38.8633,-90.0774,10251
37.4612,-89.2388,5841
37.8997,-88.9302,8756
42.1227,-88.2894,38291
39.4774,-88.3623,18438
40.7039,-89.4349,16851
39.5328,-89.2804,13138
42.4261,-87.8584,13913
41.7248,-87.8281,13992
42.0385,-88.3227,112123
41.5233,-87.5507,9159
41.8433,-87.7909,55748
41.5552,-89.1046,6986
41.6697,-87.9831,16895
41.3744,-88.43,16656
41.6055,-87.7527,27792
41.5732,-87.6899,13892
41.7483,-88.1656,147122
38.7296,-90.1263,28908
39.118,-90.3276,8852
40.7518,-89.6153,265218
41.9955,-88.6816,17867
42.233,-88.3352,40339
38.7264,-89.9643,7904
38.7209,-90.0598,5609
38.515,-89.9865,41906
38.0019,-89.2323,6191
38.0851,-89.3718,5425
39.167,-89.4735,7102
41.9595,-87.9435,18355
38.3144,-88.9173,15861
41.9243,-87.8379,10134
42.0125,-87.8436,37496
37.1566,-88.7083,6349
38.4581,-90.2157,10273
41.7635,-87.9456,8543
41.665,-87.6578,7787
38.5222,-89.1233,16685
40.9506,-90.3763,34620
41.4907,-87.5702,10438
42.2692,-88.0102,31475
41.4978,-90.4101,7586
41.6254,-87.7243,14699
41.278,-88.2791,5434
41.9663,-87.8057,8549
42.0423,-87.789,23227
38.6138,-89.5231,5889
41.7495,-87.8345,12844
41.5646,-87.5459,28086
41.7925,-88.0881,22930
38.58,-90.1037,5035
41.7948,-87.9742,24767
41.9029,-87.8642,25229
41.6202,-88.2258,42933
41.8584,-87.8562,7823
41.5201,-88.1503,148262
37.763,-89.0839,5843
42.1039,-87.9267,16242
40.6137,-89.4668,16287
41.8245,-87.847,18753
42.3398,-88.203,5982
41.4507,-88.2792,11254
42.4179,-88.0257,14372
38.7925,-89.9884,25071
42.0825,-87.8215,47475
41.7981,-87.9569,8653
41.348,-89.1352,30795
42.2342,-87.9608,26328
41.125,-88.8303,17067
41.9497,-88.0892,22075
40.522,-88.9877,54264
38.6768,-90.0053,24635
41.4172,-87.7504,5077
42.0747,-88.0252,24021
39.1963,-89.6288,6829
41.8183,-87.773,6722
41.6284,-87.5979,22891
41.9665,-87.9808,13813
40.1422,-87.6113,48785
42.3707,-87.9391,30957
42.45,-89.0631,7499
42.4744,-88.072,14274
41.7877,-87.8146,11314
42.1958,-88.0872,19967
41.5412,-87.6119,8911
41.3576,-89.0727,9203
39.7792,-88.8828,5855
42.1025,-87.7791,5456
41.6075,-87.8618,58862
38.7263,-87.6874,7218
41.8829,-87.8762,19107
41.8973,-87.9432,46387
41.8683,-87.8157,13982
42.2783,-88.2001,8077
41.831,-87.8169,8748
41.1831,-87.8781,18499
40.1139,-88.0353,5076
42.3439,-88.1059,18375
41.5391,-87.6857,9362
41.6701,-87.7368,19158
42.0209,-88.1778,40166
41.821,-88.1856,13246
41.6758,-88.5295,11358
41.6551,-88.4509,18833
41.7997,-89.6952,27961
41.8739,-88.0158,43815
41.6496,-88.6175,7358
38.727,-89.8967,10093
40.06,-88.2552,8177
41.5905,-87.8413,7184
38.6156,-90.1305,26922
38.5502,-89.9854,13500
40.9152,-89.5018,6206
41.7402,-87.8067,16248
41.3197,-88.1434,5691
41.6986,-87.8266,17410
41.4508,-90.154,6471
41.4825,-90.4917,42250
42.0984,-88.3072,7361
37.7219,-89.2237,68540
41.9804,-88.2074,41178
41.8958,-88.2252,27221
40.3032,-88.1551,13934
39.7713,-89.6538,160570
41.9192,-88.3111,32717
42.4252,-89.0084,10521
40.5677,-89.6264,33038
41.9183,-88.1309,40069
41.8492,-87.8906,16563
42.2315,-88.0622,8164
42.3521,-87.8917,7350
42.16,-88.433,26611
41.8005,-87.9273,17631
41.8121,-87.8192,10621
42.036,-87.74,64270
42.4547,-88.2404,5674
41.9143,-87.9053,12391
40.5631,-90.0411,14203
42.384,-88.2475,6264
42.0278,-87.8099,29617
41.2696,-88.2233,22563
42.1273,-89.2622,6815
38.5651,-90.1776,14260
41.8872,-87.7899,51774
41.8436,-89.4786,16216
41.5198,-90.3878,21135
42.4821,-89.0249,7652
40.0338,-88.5729,5446
37.7984,-89.0304,12950
38.0857,-88.1727,5424
39.12,-88.5509,14166
41.4821,-87.7353,13557
42.3666,-89.0266,22873
41.6911,-88.1012,74518
42.1825,-87.8105,29641
41.6637,-87.7959,12438
41.849,-88.3089,26391
41.5591,-87.661,19175
41.3528,-88.8319,20087
41.5671,-87.8049,56831
38.554,-89.9163,13011
42.3365,-88.9976,23413
42.2826,-87.851,5672
42.3697,-87.8716,88182
41.5101,-87.6347,30026
41.9907,-88.3133,22433
39.3828,-89.0642,5655
37.717,-88.9274,17826
41.9773,-88.0181,8728
41.7733,-89.6932,8993
41.7947,-88.017,49473
40.8881,-88.6415,12215
41.4699,-90.5827,38210
41.4817,-87.6867,21785
38.5191,-89.8045,7840
41.9586,-87.8693,11692
41.8072,-87.8741,15610
42.0307,-88.0838,74446
42.3388,-88.2932,26611
41.6431,-87.708,5460
41.3815,-89.4649,7978
42.1292,-87.8352,33421
38.6278,-88.9582,8029
41.9199,-89.0634,10930
41.7372,-88.041,33476
41.7139,-87.7528,56257
41.4723,-87.6176,9456
41.6832,-88.3382,34571
42.077,-87.7282,27219
40.1148,-88.2731,155368
41.8891,-87.9114,5148
41.446,-87.7154,7052
41.95,-88.4166,11310
41.1634,-87.8466,15471
41.468,-90.3448,5086
41.8669,-88.063,28042
42.1065,-87.7421,12417
39.1258,-89.8173,5167
37.7679,-89.3321,9315
40.1106,-88.1972,42014
41.9225,-87.8163,24626
42.4184,-88.0834,8783
41.1019,-87.8643,78682
42.1112,-88.5119,5187
41.4274,-87.9803,7546
41.7485,-87.9198,10780
42.0054,-87.7329,12527
42.2749,-88.136,13758
41.644,-87.6366,13398
39.0089,-87.733,7774
41.4398,-87.623,8171
41.6454,-87.7396,10891
42.0924,-88.6966,6414
40.6397,-89.6608,6332
38.5974,-90.0053,16686
42.4599,-87.8511,24029
41.518,-88.2149,16948
41.6133,-87.5502,36732
42.1347,-87.7641,8894
41.856,-88.1083,53389
42.3508,-88.8344,5054
41.8864,-87.9779,21882
42.1308,-87.9239,38315
38.9016,-90.0472,9328
41.8461,-87.8263,6598
41.2399,-89.9258,12401
41.936,-87.8794,18110
42.206,-87.8129,5324
40.6738,-89.5422,22939
42.1096,-88.3716,7724
41.5722,-88.1125,21169
41.8774,-88.1505,9637
40.1507,-89.372,17552
41.6578,-87.6812,23401
41.9196,-88.0784,34145
38.9033,-90.1523,80871
41.8308,-87.8723,13483
39.8555,-88.9337,89653
41.631,-88.1014,39706
41.5095,-87.7469,19097
39.6148,-87.6905,8528
41.7213,-87.7013,19637
41.6877,-87.7916,10681
41.9637,-87.8231,14498
42.1673,-87.9615,41346
40.6422,-89.5987,5230
41.2505,-87.8442,8969
41.8083,-88.3412,17426
41.7638,-88.2901,201110
40.472,-90.6816,18977
42.4297,-88.6212,9595
42.0638,-88.1463,51738
42.2594,-89.0646,286727
39.2782,-89.8766,5666
41.7714,-88.4471,9573
42.3311,-88.0752,7519
38.419,-87.7696,7008
38.758,-89.9839,12978
40.9142,-90.642,9415
42.1152,-88.1019,7541
42.0653,-87.937,54171
42.379,-88.0811,286350
39.0112,-89.7935,6021
40.7148,-89.2775,5666
40.4756,-88.9698,135015
42.1913,-88.3478,28830
39.9996,-90.4181,6031
41.5638,-87.7246,16637
41.8022,-87.9006,13391
38.7286,-88.0841,9015
42.0343,-87.9008,58141
42.1181,-88.043,68766
42.2545,-88.8647,25070
42.2128,-88.2491,17840
37.9199,-89.826,8425
41.7447,-87.9823,22085
41.9807,-88.0862,22814
38.8867,-89.3894,6735
42.3103,-88.4357,25628
40.188,-88.3907,12610
42.238,-87.8596,19388
42.3172,-87.8596,29951
38.7606,-89.681,11421
42.0857,-88.4362,7391
42.3403,-88.0342,20831
41.8831,-88.3236,21880
39.7291,-90.232,21832
42.1516,-88.128,10312
42.426,-88.1847,10459
42.4806,-87.8294,6794
38.597,-89.9154,29031
32.5522,-83.8816,9339
34.1183,-83.9918,14356
31.9207,-81.3181,12482
33.7627,-84.4231,5080712
34.1082,-84.0558,22197
32.5866,-82.3345,7699
34.5807,-83.3256,10744
31.53,-83.8337,6551
34.0217,-85.25,12565
32.7265,-82.7197,5685
32.3875,-83.3523,6184
31.1591,-83.7705,18799
33.0874,-83.2414,31856
32.1023,-81.2539,23744
34.2468,-84.4902,26340
32.2134,-82.4035,13736
34.0564,-84.6688,22418
34.0333,-84.2027,83873
30.8503,-83.2789,79844
33.9379,-84.2065,16787
33.5816,-84.3391,7276
32.6477,-83.7539,5133
32.4376,-81.775,40141
33.4751,-84.5942,7215
33.9418,-84.3123,48884
34.3501,-82.9287,5930
32.6341,-83.6854,7615
33.3943,-84.5711,35186
34.4925,-84.9394,33092
34.5164,-83.5308,19055
33.3439,-84.107,5940
33.5819,-85.0837,46695
34.4788,-85.3491,10616
34.0704,-84.2739,65338
33.856,-84.0039,19738
33.0511,-84.1526,7103
34.0054,-84.1493,29331
34.1086,-83.8124,10234
33.8353,-83.8957,11674
33.6049,-83.8466,13977
33.9532,-84.542,60941
33.3644,-82.0708,389215
34.2657,-85.1863,61019
34.1027,-84.5092,30929
33.8746,-84.3315,52444
32.0282,-81.1784,280692
34.0103,-85.0442,7827
34.1368,-83.6022,11610
34.0261,-84.6177,33627
34.2129,-83.473,6871
31.8269,-81.6216,51673
32.1941,-81.1983,7933
31.5991,-81.8898,12605
33.5497,-84.5914,14182
30.8392,-82.0072,11407
33.9918,-83.7218,42330
33.9812,-83.8936,5632
33.5265,-84.2293,28677
34.9318,-85.2461,9839
31.211,-82.3578,24741
34.1707,-83.9141,7073
34.0151,-83.8316,7603
33.7382,-84.7071,33252
32.0737,-84.2248,17775
33.8842,-84.3008,28306
33.7711,-84.2968,22813
34.1064,-82.8706,5628
33.5939,-84.5629,20919
33.4495,-82.2066,13463
33.7997,-83.7155,16146
31.9563,-83.7695,12092
33.4399,-84.1507,23964
33.3763,-84.7758,37912
33.866,-84.6838,14956
31.7135,-83.2515,11476
32.5358,-82.9279,20872
33.7089,-85.1493,6718
32.5981,-83.6528,148686
34.7688,-84.9711,87688
33.9366,-84.3703,105703
33.2913,-83.968,5244
34.1678,-84.4856,11281
33.7305,-84.9168,15201
32.2936,-81.2357,13617
34.0506,-84.0687,19421
33.4666,-82.4993,8414
33.0276,-85.0383,36270
33.6209,-84.3592,19731
33.8202,-84.6453,7139
33.9153,-84.8416,13108
33.9668,-84.2321,42773
31.7652,-82.3512,5612
33.0909,-82.0146,5763
32.2997,-84.0246,6266
30.8193,-81.7219,16720
31.5074,-82.8543,14323
33.4497,-84.4703,17519
33.9072,-84.2711,10501
33.9508,-83.3689,137582
34.2068,-84.1339,6225
33.4422,-84.3178,6367
34.7088,-85.2815,7403
32.0867,-81.1773,8900
33.3834,-84.2853,7532
33.8138,-84.2381,12742
33.864,-84.5169,56664
31.5776,-84.1762,91284
33.2418,-84.2747,22928
33.6645,-83.9967,15919
30.7567,-81.5722,36587
33.8037,-84.172,6328
33.8887,-84.1379,12675
34.1631,-84.8007,55195
34.5303,-83.9796,5909
34.4711,-84.4495,6126
30.8789,-84.2051,9378
32.4713,-83.7282,16200
34.2903,-83.8299,154859
33.6696,-84.47,35471
33.6385,-84.4597,15035
31.145,-81.474,54213
32.9827,-82.8093,7026
32.51,-84.8771,263737
33.0347,-83.938,5264
32.347,-84.787,10922
30.8394,-83.9782,24678
31.4624,-83.5205,24463
32.1973,-83.1714,6290
33.9524,-83.993,30782
30.9046,-84.5722,11713
32.8907,-84.3272,14089
31.2337,-84.2088,6692
32.3641,-81.3079,5151
34.1353,-84.3138,38411
33.5645,-84.4098,16258
31.1316,-83.4249,7014
34.0391,-84.3513,94598
33.6609,-84.4093,6627
39.833,-86.3828,25408
40.8046,-85.831,10015
38.427,-85.6677,7438
39.9704,-86.3607,6590
39.2974,-85.2139,7922
41.2129,-85.1764,5286
39.9036,-85.923,6485
41.5741,-85.8304,33034
41.5279,-87.424,16252
38.3377,-85.7026,47124
40.0318,-86.455,15713
41.617,-87.4908,77134
39.4654,-87.3763,92841
38.2132,-86.1259,5578
41.6077,-86.7137,21732
38.6862,-85.7839,11326
41.5468,-87.5037,22825
39.8318,-84.8904,42759
40.4897,-85.5984,5874
39.2094,-85.9178,58406
38.9474,-85.8914,22918
41.6771,-86.269,279698
40.4432,-86.9239,45872
41.4977,-87.5088,15941
39.6607,-87.4046,6294
39.7937,-85.7739,21709
39.7005,-86.3726,31409
41.4215,-85.749,7085
41.1611,-85.4854,9342
41.2934,-87.4183,10102
41.0044,-85.775,5829
40.7426,-85.173,10052
40.7455,-86.7668,8445
41.0885,-85.1436,326814
39.7604,-86.3916,16960
39.4228,-86.4207,13097
39.5414,-86.2004,7213
41.5906,-87.3472,76424
40.2799,-86.5181,16205
40.7585,-86.0715,12686
39.2308,-86.6221,6622
40.5497,-85.66,41550
41.5995,-87.0549,13441
40.0314,-86.1539,37221
41.6431,-85.005,11169
41.4796,-87.0528,33104
40.8812,-85.5062,17982
39.5232,-87.1244,8110
41.4097,-87.2623,5560
41.6919,-85.962,147181
39.9658,-86.1461,91065
38.3009,-86.9625,5566
40.464,-86.1277,79048
41.3666,-85.0559,22257
41.414,-87.3455,29176
39.5618,-86.0994,6025
39.7607,-86.5081,9676
39.6582,-85.141,14740
40.8301,-84.9281,10572
40.399,-86.8592,157955
38.0452,-87.2739,6198
41.6487,-87.4531,28418
38.3225,-85.7674,21920
37.9528,-86.7596,9677
39.959,-85.968,90127
38.8602,-86.4895,14896
39.999,-86.2921,26784
40.0354,-86.0056,60183
38.3078,-85.8242,36670
39.5319,-85.7753,20639
41.0591,-86.196,7077
40.183,-85.5123,11210
40.0433,-86.8966,18109
40.0875,-85.6921,86565
37.9882,-87.5339,233353
41.4431,-87.469,16800
41.4452,-85.9962,7074
38.4029,-85.7705,8765
39.7937,-86.2479,12102
40.7502,-86.3559,20838
38.3552,-87.5785,8632
41.2167,-85.8106,5166
41.5866,-87.1792,36505
41.5381,-86.9054,5650
38.6048,-86.0977,6396
39.7852,-85.9498,5599
40.4536,-85.3735,5862
41.6733,-86.1667,48679
40.6567,-84.9555,5631
40.2818,-86.0424,6555
40.4377,-84.9835,5946
38.6759,-87.5102,20726
39.0151,-85.6287,11575
39.1637,-86.5257,114140
39.6019,-86.1073,56545
40.2583,-85.676,5024
39.0989,-84.8713,12787
38.6592,-87.1721,13090
38.3936,-86.9405,16245
41.3532,-85.1236,6360
39.3515,-85.5024,11928
40.1989,-85.395,89186
41.4728,-87.3197,34994
39.7153,-86.087,14740
39.6038,-86.3677,9660
39.7771,-86.1458,1550488
41.7098,-86.8705,65356
38.758,-85.397,18298
39.6154,-85.4464,6444
41.3482,-86.3188,12392
41.3693,-87.438,12183
39.6431,-86.8419,10812
39.0357,-87.1587,5644
41.5729,-87.26,11952
39.8674,-85.9904,47866
41.487,-87.4444,28701
41.4441,-85.2578,10444
41.5139,-87.2728,28248
39.4935,-86.0541,24867
41.5484,-87.4587,22737
40.1994,-84.8204,5295
37.9364,-87.8955,6821
40.9381,-87.1683,6091
39.919,-85.3697,21949
41.0669,-85.0282,15384
40.2743,-85.8372,9204
41.2443,-85.8479,32622
42.7809,-96.1743,9339
41.5857,-93.4998,9750
41.5558,-90.6052,288233
41.3456,-94.0136,5122
40.8072,-91.1249,29124
43.0746,-96.1707,7076
41.7279,-93.6033,58627
43.0644,-92.6745,7510
40.9622,-91.5453,8360
43.4177,-95.1109,11375
40.7289,-92.8713,5202
42.0185,-93.4637,6735
43.0019,-96.0565,7040
42.725,-92.4706,8812
41.6965,-93.0405,15428
42.0341,-92.9067,26640
41.2982,-91.6928,6771
41.7372,-92.7244,9014
42.5007,-90.7064,68873
42.0444,-91.5853,38480
41.0597,-94.365,7612
41.6558,-91.5304,116891
41.8434,-90.2408,30930
41.3188,-93.1024,7273
41.4914,-93.6922,10590
40.7583,-95.372,5022
43.0743,-94.2302,5296
42.5118,-90.7799,5475
43.1346,-93.374,7751
42.4623,-93.8167,7459
42.0531,-93.8773,12742
41.0196,-92.4186,24238
41.0445,-95.7408,6133
41.6856,-93.7173,21114
42.016,-95.3528,8249
42.4621,-91.903,5793
42.7232,-94.2245,5095
41.3624,-93.5659,15249
42.0697,-94.8647,9830
40.4096,-91.4031,12976
42.492,-92.3522,112635
43.3998,-94.8343,5785
43.3018,-91.7849,8415
41.744,-91.6107,18520
43.1469,-95.1533,10859
42.6714,-91.9132,6603
41.6468,-93.4768,17938
41.5656,-90.4764,35727
42.0599,-90.665,5996
41.6145,-93.7973,17546
41.6776,-93.7946,11909
41.2369,-95.8518,62524
41.5725,-93.6104,476689
42.1091,-91.2759,5394
40.738,-95.034,5233
40.6198,-91.352,10401
41.9667,-91.6781,184610
41.923,-91.4244,6366
41.838,-94.094,7734
41.2921,-92.6404,12611
42.4959,-96.3901,106740
42.6431,-95.197,11549
42.5197,-92.4532,41390
41.6002,-93.8702,19284
41.0141,-95.2248,5337
42.5098,-94.1751,24359
41.4195,-91.068,26481
41.0071,-91.9673,11128
41.4051,-92.9178,9653
42.0262,-93.6275,67841
41.6394,-90.5805,6297
41.639,-93.7814,43018
41.699,-91.5968,20397
43.1487,-93.1998,26487
41.5527,-93.7803,64560
41.3957,-95.0139,6058
41.6986,-93.4546,5796
42.0518,-91.6899,7212
34.9262,-95.7698,19312
35.3524,-96.9647,36100
36.3693,-95.9815,7236
35.9641,-95.3791,8547
36.0367,-95.7808,107403
33.9957,-96.3938,18187
35.463,-97.371,57305
36.1315,-97.074,48233
35.3917,-97.7245,20792
35.1523,-97.6612,8463
36.1345,-96.1285,19822
35.4609,-94.807,7922
35.8428,-97.4358,9237
36.2884,-95.8312,35784
35.9116,-94.9773,19682
35.018,-97.3747,7528
36.8011,-97.3003,6639
35.6689,-97.4159,91191
36.009,-96.0983,20928
35.5284,-97.6182,10420
34.5425,-97.919,20895
33.9041,-94.8294,5889
36.5925,-94.7885,7387
36.8011,-98.6679,5818
35.5058,-98.9724,8761
36.3725,-95.8596,5039
35.0431,-94.6356,8100
35.4421,-95.9848,6382
35.9481,-96.0049,13479
34.7236,-97.2291,5852
34.6171,-98.4204,92299
35.4677,-97.5138,948154
34.1944,-97.1251,21597
36.3143,-95.6101,25826
35.5203,-97.7636,26340
35.9454,-95.8773,25333
36.1284,-95.9037,674211
35.1385,-97.371,6756
35.743,-95.3567,41117
35.3294,-97.4758,61415
35.041,-97.9472,16118
34.1825,-97.2549,5225
35.2345,-96.65,5880
36.1832,-95.7663,7133
36.7235,-97.0679,25164
35.4483,-97.4408,21950
35.5072,-97.6417,19543
35.48,-97.2666,12354
35.3849,-99.4333,11136
35.998,-95.9737,21812
36.8877,-94.8718,16042
35.5706,-97.5567,9429
35.543,-97.966,16902
35.2639,-96.9338,6666
35.404,-94.5969,5525
35.2404,-97.5998,9652
35.9676,-95.6538,9673
35.6136,-96.0069,13959
36.4061,-97.8701,49176
36.6901,-101.4778,11596
35.6784,-97.7528,7422
35.3068,-97.7556,6968
34.6566,-99.3051,19246
35.0653,-98.244,5928
34.7683,-96.6689,17981
35.2335,-97.3471,114444
35.5385,-98.6872,11844
35.0836,-96.4004,5676
36.4246,-99.4059,11807
35.9797,-96.7603,6716
36.6364,-95.177,5813
36.7356,-95.9451,39848
33.6872,-111.865,246645
35.1867,-111.6175,78065
31.3624,-110.9336,30771
33.4484,-112.2561,7178
32.4226,-110.9767,43781
33.5906,-112.3271,35043
33.3665,-111.9633,6336
33.2392,-111.6397,35524
33.4318,-112.643,64629
34.2677,-110.0387,10835
32.9595,-111.5285,11568
33.5722,-112.0891,4054083
32.4355,-111.1558,43474
33.0447,-112.0164,45666
34.8574,-111.7951,7008
33.3858,-112.3236,214235
32.1558,-110.8777,860333
32.7464,-111.5994,17442
33.3103,-111.7463,237133
34.5983,-112.3178,94154
33.4016,-111.718,484587
33.8513,-111.9801,5476
31.3602,-109.5394,16885
32.8318,-109.7006,19228
33.3982,-111.5349,39954
34.5799,-112.4476,42513
31.4126,-109.9179,5189
34.7194,-112.0014,11990
31.5631,-110.3153,51927
35.1205,-114.546,49184
32.907,-111.7623,57635
35.0253,-110.7098,9864
34.5223,-110.0914,6473
32.599,-114.5489,137936
31.9328,-110.9654,46385
32.6009,-114.699,17800
34.7593,-112.4107,11214
33.2828,-111.8517,247477
33.5846,-112.3048,6759
33.6072,-111.7398,24482
33.5797,-112.2246,245895
34.1058,-109.2956,6222
33.6802,-112.4525,132677
32.1955,-110.9691,5645
33.5024,-112.3586,5766
33.3869,-110.7515,13234
34.5006,-114.3115,54662
36.9774,-112.983,8227
33.2613,-112.3622,77258
33.7844,-112.2989,164173
34.5699,-111.8573,11238
35.2168,-114.0167,43548
32.8317,-109.7594,5027
33.0631,-111.4272,16744
32.4922,-114.7105,30366
33.3881,-111.9318,182498
33.5435,-111.9595,14355
34.2432,-111.3195,14372
36.9425,-111.5071,6989
33.0249,-109.2883,5084
43.5833,-116.5641,169761
42.8716,-112.466,70445
47.7202,-116.9396,31865
43.5132,-114.301,10791
43.5991,-116.2306,379410
43.7231,-116.3856,24785
43.8221,-111.7926,29738
43.6735,-111.9129,8987
44.0204,-116.9223,5136
47.7992,-116.8911,7587
43.4748,-111.9559,15252
43.7124,-116.6143,7168
44.079,-116.9256,7414
42.619,-113.6739,6642
43.4849,-116.3993,17930
42.7185,-114.5156,11319
42.5371,-113.7933,16160
42.5631,-114.4637,53412
43.6527,-116.2746,11602
48.2811,-116.5599,11751
43.1328,-115.6965,16105
47.7685,-116.801,14344
43.6458,-116.6595,53149
43.1939,-112.3457,15340
46.7306,-116.9989,25758
43.7019,-116.4939,8313
47.7041,-116.7928,112088
46.3936,-116.9935,53520
42.9226,-112.4699,14644
43.4878,-112.0359,96166
43.6182,-116.398,95623
43.8686,-116.4889,9416
44.2566,-116.9696,5546
41.8349,-73.1282,40710
41.3502,-72.1023,26984
41.5583,-73.0361,190855
41.306,-73.1383,41334
41.6758,-72.7862,72558
41.339,-72.0727,9134
41.2253,-73.0624,52536
41.489,-73.0518,31392
41.607,-71.9807,9883
41.1909,-73.1958,934289
41.1144,-73.4215,88438
41.5476,-72.6549,46544
41.5367,-72.7943,59622
41.4016,-73.471,176649
41.3443,-73.0689,18732
41.2738,-72.9669,54516
41.7661,-72.6834,913587
41.6812,-72.9407,60147
41.3265,-73.0833,12631
41.3112,-72.9245,563460
41.5495,-72.0882,204360
41.1035,-73.5583,129113
46.6868,-67.9874,5713
43.4674,-70.4512,21362
43.539,-70.4624,19213
44.9491,-68.7249,7518
43.4244,-70.7573,29139
44.085,-70.2492,22948
43.631,-70.2895,25577
44.544,-69.6626,26806
44.1274,-69.1369,8633
46.8662,-67.9919,7736
44.191,-69.7921,5620
43.6955,-70.3538,18402
44.0915,-70.1681,58664
43.9346,-69.8346,8303
44.8322,-68.7906,59259
44.3341,-69.7319,21876
44.7835,-68.7352,9107
43.6772,-70.2713,206193
44.5847,-68.4875,7911
38.776,-76.0702,17781
39.6507,-78.9271,8676
38.9426,-76.9645,8455
38.3989,-75.0715,6999
38.9612,-76.9548,18449
39.6205,-77.4074,7252
38.5519,-76.0788,14418
38.9705,-76.5047,39418
38.3755,-75.5883,107026
39.6109,-76.8552,6355
39.318,-77.6253,8930
38.5356,-76.9695,9239
38.981,-77.0028,17765
39.4832,-77.356,6054
38.3216,-75.6244,5234
39.6066,-75.8205,15744
39.6585,-76.8881,5330
38.9663,-76.8769,12868
38.2053,-75.6969,11353
39.0834,-77.1553,66940
39.6401,-77.7217,186377
39.5799,-77.0066,18671
38.303,-76.641,6093
39.4334,-77.4154,152047
39.5471,-76.1135,13527
38.9577,-76.7421,58393
39.2188,-76.071,6918
38.9253,-76.9139,6469
39.3743,-77.1535,9374
38.9291,-76.8574,6178
38.9953,-76.8885,23909
39.5146,-76.1731,15612
38.9645,-76.9265,7304
38.8593,-76.888,6017
38.9423,-76.9265,9608
39.6515,-78.7585,49707
39.5347,-76.346,10109
39.6562,-77.1688,6629
38.9964,-76.9337,32275
38.6881,-76.5447,24355
39.705,-77.3217,6873
39.488,-79.0429,5546
39.1347,-77.213,67776
39.0955,-76.8629,25853
39.3051,-76.6144,2181206
42.3494,-71.5468,39697
42.2516,-71.0183,93688
42.1764,-72.5719,55991
42.3889,-71.2423,63002
42.4234,-71.1087,57213
42.626,-70.6896,29798
42.3189,-71.0838,4556916
42.7838,-71.0871,62873
42.3317,-71.2085,89045
42.4517,-73.2605,56628
42.4064,-71.0544,46340
42.513,-70.9021,43132
42.0821,-71.0242,95630
42.6844,-73.1166,17603
42.37,-71.1775,35025
42.1382,-72.7561,41552
42.3758,-71.1184,110651
42.3908,-71.1013,81322
42.3266,-72.6745,28483
42.734,-71.1889,49917
42.2126,-72.6411,40280
42.8124,-70.8879,17987
42.5912,-71.8156,40414
42.7003,-71.1626,80209
42.4188,-71.004,53157
41.6697,-70.9428,149390
42.5681,-70.8627,41365
42.4868,-71.1543,39452
42.3959,-71.0325,39699
42.2705,-71.8079,495856
42.4556,-71.059,27928
42.5335,-70.9724,52491
42.1155,-72.5395,625300
42.6389,-71.3217,110558
42.5209,-71.7717,119538
42.5845,-71.9868,20430
42.4305,-71.0576,60840
42.4778,-70.9662,92697
41.9311,-71.295,44434
41.7136,-71.1014,88930
41.9036,-71.0943,56843
41.6639,-83.582,492237
41.4948,-81.5348,13126
41.4884,-82.0978,9004
39.2478,-84.3824,12228
39.7927,-84.3165,24331
39.3938,-84.5652,62127
39.8665,-83.0703,39721
41.6089,-83.4837,5394
41.0802,-81.5219,565311
39.6339,-84.1448,23817
41.4824,-81.8008,50279
41.6072,-81.469,12689
39.4461,-84.3666,13473
39.2494,-84.3457,10582
40.0703,-82.4252,78563
41.5589,-81.5029,10421
39.879,-84.193,15058
40.8871,-80.675,7940
41.5969,-81.3406,6773
41.2857,-82.2197,8009
40.8742,-81.3971,17365
41.3978,-84.1244,8432
40.3627,-83.763,13038
40.0221,-81.5868,14943
41.1358,-81.8694,26261
41.4744,-81.5496,27448
40.7392,-82.7773,15406
41.3079,-81.6193,13425
39.4791,-84.462,12762
40.7752,-80.7628,5492
40.0949,-83.0209,14528
39.9102,-84.2962,6606
39.6323,-84.2725,19968
40.3653,-80.652,18072
41.6581,-81.4323,18134
40.1679,-83.08,12810
39.1917,-84.3341,5823
40.0808,-82.7926,10360
41.4042,-81.5053,10555
40.468,-83.8939,6424
39.7248,-82.9581,6368
39.046,-82.6494,11627
41.3128,-81.8313,44631
39.257,-84.7883,14411
41.4766,-81.6805,1731637
41.0777,-80.5904,7923
39.3269,-82.0988,30077
41.1765,-81.4344,34711
41.5172,-81.4922,13605
40.8671,-82.3163,20352
41.5112,-81.5636,44633
41.3842,-81.7286,79425
41.2389,-80.8177,39898
39.7467,-81.5127,5352
41.0294,-81.6461,12011
40.8481,-84.3369,7328
40.1241,-82.9205,38985
41.3805,-81.6737,11655
39.1604,-84.4534,19876
41.1601,-83.4119,14517
39.7202,-84.1734,8999
41.2399,-81.4408,22251
41.5094,-82.9383,13104
39.2124,-83.6113,6642
39.6062,-82.9335,15626
41.3695,-81.815,15608
39.9588,-82.7943,37449
40.3854,-82.4732,21670
40.0251,-82.8638,34956
39.4387,-83.8184,12280
39.1854,-84.3734,9049
39.3301,-84.5405,42617
40.8845,-82.6577,9018
41.1641,-81.5206,49206
41.0994,-80.6463,372039
39.8432,-82.8121,7905
41.5175,-81.4534,18731
41.3221,-81.4451,18877
39.9793,-83.0409,7628
39.8889,-82.768,20069
